amounts,Delivery channel1,Delivery channel2,Income Group labels,Number of Records,Continent label,amounts (copy),Category,Commitments,Continent,Cur Commit,Cur Disburse,Disbursements,Donor,Donor Name,Donor Type,Flow Type,Income Group,Recipient,Recipient Type2,Recipient Type,Region,Sub Category,Td Category,Td Type,Year Index
0,01_Public sector institution,Recipient Government,Least developed countries,1,Asia,Blue,Building Productive Capacity,0,Asia,0,0.178611259,0.178611259,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Yemen,Bilateral,01_Bilateral,Middle East,Agriculture,Building Productive Capacity,,2013
,01_Public sector institution,Recipient Government,Least developed countries,1,Asia,Blue,Building Productive Capacity,,Asia,,2.890113281,2.890113281,IDA,World Bank,03_Multilateral,Grants,LDCs,Yemen,Bilateral,01_Bilateral,Middle East,Agriculture,Building Productive Capacity,,2013
0,01_Public sector institution,Donor Government,Least developed countries,1,Asia,Blue,Building Productive Capacity,0,Asia,0,0.007634095,0.007634095,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Yemen,Bilateral,01_Bilateral,Middle East,Fishing,Building Productive Capacity,,2013
0,01_Public sector institution,Recipient Government,Least developed countries,1,Asia,Blue,Building Productive Capacity,0,Asia,0,0.039697292,0.039697292,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Yemen,Bilateral,01_Bilateral,Middle East,Fishing,Building Productive Capacity,,2013
2,01_Public sector institution,Recipient Government,Least developed countries,1,Asia,Blue,Building Productive Capacity,2,Asia,2,2.364528076,2.364528076,IDA,World Bank,03_Multilateral,Grants,LDCs,Yemen,Bilateral,01_Bilateral,Middle East,Industry,Building Productive Capacity,,2013
0.353642,01_Public sector institution,Recipient Government,Least developed countries,1,Asia,Blue,Building Productive Capacity,0.353642,Asia,0.353642,0.353642,0.353642,UNDP,UNDP,03_Multilateral,Grants,LDCs,Nepal,Bilateral,01_Bilateral,South & Central Asia,Business And Other Services,Building Productive Capacity,,2013
,01_Public sector institution,Recipient Government,Least developed countries,1,Asia,Blue,Building Productive Capacity,,Asia,,0.104,0.104,AsDB Special Funds,AsDB,03_Multilateral,Grants,LDCs,Bangladesh,Bilateral,01_Bilateral,South & Central Asia,Banking & Financial Services,Building Productive Capacity,,2013
5.412,01_Public sector institution,Recipient Government,Least developed countries,1,Asia,Blue,Building Productive Capacity,5.412,Asia,5.412,4.229,4.229,AsDB Special Funds,AsDB,03_Multilateral,Grants,LDCs,Bhutan,Bilateral,01_Bilateral,South & Central Asia,Banking & Financial Services,Building Productive Capacity,,2013
,01_Public sector institution,Recipient Government,Least developed countries,1,Asia,Blue,Building Productive Capacity,,Asia,,4.403,4.403,AsDB Special Funds,AsDB,03_Multilateral,Grants,LDCs,Nepal,Bilateral,01_Bilateral,South & Central Asia,Banking & Financial Services,Building Productive Capacity,,2013
0.028266,01_Public sector institution,Recipient Government,Least developed countries,1,Asia,Blue,Building Productive Capacity,0.028266,Asia,0.028266,0.028266,0.028266,UNDP,UNDP,03_Multilateral,Grants,LDCs,Nepal,Bilateral,01_Bilateral,South & Central Asia,Banking & Financial Services,Building Productive Capacity,,2013
47.7,01_Public sector institution,Recipient Government,Least developed countries,1,Asia,Blue,Building Productive Capacity,47.7,Asia,47.7,3.470440505,3.470440505,IDA,World Bank,03_Multilateral,Grants,LDCs,Afghanistan,Bilateral,01_Bilateral,South & Central Asia,Banking & Financial Services,Building Productive Capacity,,2013
,01_Public sector institution,Recipient Government,Least developed countries,1,Asia,Blue,Building Productive Capacity,,Asia,,0.03101556,0.03101556,IDA,World Bank,03_Multilateral,Grants,LDCs,Bhutan,Bilateral,01_Bilateral,South & Central Asia,Banking & Financial Services,Building Productive Capacity,,2013
0,01_Public sector institution,Donor Government,Least developed countries,1,Asia,Blue,Building Productive Capacity,0,Asia,0,5.099137015,5.099137015,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Afghanistan,Bilateral,01_Bilateral,South & Central Asia,Agriculture,Building Productive Capacity,,2013
1.295007966,01_Public sector institution,"PUBLIC SECTOR (donor, recipient, other)",Least developed countries,1,Asia,Blue,Building Productive Capacity,1.295007966,Asia,1.295007966,0,0,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Afghanistan,Bilateral,01_Bilateral,South & Central Asia,Agriculture,Building Productive Capacity,,2013
,01_Public sector institution,Recipient Government,Least developed countries,1,Asia,Blue,Building Productive Capacity,,Asia,,13.667,13.667,AsDB Special Funds,AsDB,03_Multilateral,Grants,LDCs,Afghanistan,Bilateral,01_Bilateral,South & Central Asia,Agriculture,Building Productive Capacity,,2013
,01_Public sector institution,Recipient Government,Least developed countries,1,Asia,Blue,Building Productive Capacity,,Asia,,0.647,0.647,AsDB Special Funds,AsDB,03_Multilateral,Grants,LDCs,Bangladesh,Bilateral,01_Bilateral,South & Central Asia,Agriculture,Building Productive Capacity,,2013
,01_Public sector institution,Recipient Government,Least developed countries,1,Asia,Blue,Building Productive Capacity,,Asia,,2.288,2.288,AsDB Special Funds,AsDB,03_Multilateral,Grants,LDCs,Nepal,Bilateral,01_Bilateral,South & Central Asia,Agriculture,Building Productive Capacity,,2013
50.451407329,01_Public sector institution,Recipient Government,Least developed countries,1,Asia,Blue,Building Productive Capacity,50.451407329,Asia,50.451407329,4.030655868,4.030655868,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Afghanistan,Bilateral,01_Bilateral,South & Central Asia,Agriculture,Building Productive Capacity,,2013
0,01_Public sector institution,Recipient Government,Least developed countries,1,Asia,Blue,Building Productive Capacity,0,Asia,0,1.361019649,1.361019649,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Bangladesh,Bilateral,01_Bilateral,South & Central Asia,Agriculture,Building Productive Capacity,,2013
0,01_Public sector institution,Recipient Government,Least developed countries,1,Asia,Blue,Building Productive Capacity,0,Asia,0,0.308736059,0.308736059,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Bhutan,Bilateral,01_Bilateral,South & Central Asia,Agriculture,Building Productive Capacity,,2013
,01_Public sector institution,Recipient Government,Least developed countries,1,Asia,Blue,Building Productive Capacity,,Asia,,16.697422856,16.697422856,IDA,World Bank,03_Multilateral,Grants,LDCs,Afghanistan,Bilateral,01_Bilateral,South & Central Asia,Agriculture,Building Productive Capacity,,2013
20,01_Public sector institution,Recipient Government,Least developed countries,1,Asia,Blue,Building Productive Capacity,20,Asia,20,10.00160852,10.00160852,IDA,World Bank,03_Multilateral,Grants,LDCs,Nepal,Bilateral,01_Bilateral,South & Central Asia,Agriculture,Building Productive Capacity,,2013
0,01_Public sector institution,Donor Government,Least developed countries,1,Asia,Blue,Building Productive Capacity,0,Asia,0,0.034227297,0.034227297,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Bangladesh,Bilateral,01_Bilateral,South & Central Asia,Forestry,Building Productive Capacity,,2013
,01_Public sector institution,Recipient Government,Least developed countries,1,Asia,Blue,Building Productive Capacity,,Asia,,1.501,1.501,AsDB Special Funds,AsDB,03_Multilateral,Grants,LDCs,Afghanistan,Bilateral,01_Bilateral,South & Central Asia,Industry,Building Productive Capacity,,2013
3.33,01_Public sector institution,Recipient Government,Least developed countries,1,Asia,Blue,Building Productive Capacity,3.33,Asia,3.33,4.547,4.547,AsDB Special Funds,AsDB,03_Multilateral,Grants,LDCs,Bhutan,Bilateral,01_Bilateral,South & Central Asia,Industry,Building Productive Capacity,,2013
15,01_Public sector institution,Recipient Government,Least developed countries,1,Asia,Blue,Building Productive Capacity,15,Asia,15,11.51,11.51,AsDB Special Funds,AsDB,03_Multilateral,Grants,LDCs,Nepal,Bilateral,01_Bilateral,South & Central Asia,Industry,Building Productive Capacity,,2013
0.089998,01_Public sector institution,Recipient Government,Least developed countries,1,Asia,Blue,Building Productive Capacity,0.089998,Asia,0.089998,0.089998,0.089998,UNDP,UNDP,03_Multilateral,Grants,LDCs,Bhutan,Bilateral,01_Bilateral,South & Central Asia,Industry,Building Productive Capacity,,2013
9,01_Public sector institution,Recipient Government,Least developed countries,1,Asia,Blue,Building Productive Capacity,9,Asia,9,3.585214477,3.585214477,IDA,World Bank,03_Multilateral,Grants,LDCs,Afghanistan,Bilateral,01_Bilateral,South & Central Asia,Industry,Building Productive Capacity,,2013
7,01_Public sector institution,Recipient Government,Least developed countries,1,Asia,Blue,Building Productive Capacity,7,Asia,7,15.265140156,15.265140156,IDA,World Bank,03_Multilateral,Grants,LDCs,Afghanistan,Bilateral,01_Bilateral,South & Central Asia,Mineral Resources and Mining,Building Productive Capacity,,2013
,01_Public sector institution,Recipient Government,Least developed countries,1,Asia,Blue,Building Productive Capacity,,Asia,,0.06384301,0.06384301,IDA,World Bank,03_Multilateral,Grants,LDCs,Bangladesh,Bilateral,01_Bilateral,South & Central Asia,Mineral Resources and Mining,Building Productive Capacity,,2013
0.225,01_Public sector institution,Recipient Government,Least developed countries,1,Oceania,Blue,Building Productive Capacity,0.225,Oceania,0.225,0.026,0.026,AsDB Special Funds,AsDB,03_Multilateral,Grants,LDCs,Vanuatu,Bilateral,01_Bilateral,Oceania,Banking & Financial Services,Building Productive Capacity,,2013
0,01_Public sector institution,Recipient Government,Least developed countries,1,Oceania,Blue,Building Productive Capacity,0,Oceania,0,1.092458842,1.092458842,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Vanuatu,Bilateral,01_Bilateral,Oceania,Agriculture,Building Productive Capacity,,2013
1.47,01_Public sector institution,Recipient Government,Least developed countries,1,Oceania,Blue,Building Productive Capacity,1.47,Oceania,1.47,0.170953167,0.170953167,IDA,World Bank,03_Multilateral,Grants,LDCs,Solomon Islands,Bilateral,01_Bilateral,Oceania,Agriculture,Building Productive Capacity,,2013
1.3,01_Public sector institution,Recipient Government,Least developed countries,1,Oceania,Blue,Building Productive Capacity,1.3,Oceania,1.3,,,IDA,World Bank,03_Multilateral,Grants,LDCs,Kiribati,Bilateral,01_Bilateral,Oceania,Fishing,Building Productive Capacity,,2013
0.28,01_Public sector institution,Recipient Government,Least developed countries,1,Oceania,Blue,Building Productive Capacity,0.28,Oceania,0.28,0.298658905,0.298658905,IDA,World Bank,03_Multilateral,Grants,LDCs,Solomon Islands,Bilateral,01_Bilateral,Oceania,Mineral Resources and Mining,Building Productive Capacity,,2013
0,02_NGOs and civil society,INTERNATIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.022450876,0.022450876,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Guinea,Bilateral,01_Bilateral,South of Sahara,Banking & Financial Services,Building Productive Capacity,,2013
0,02_NGOs and civil society,INTERNATIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.02736325,0.02736325,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Togo,Bilateral,01_Bilateral,South of Sahara,Banking & Financial Services,Building Productive Capacity,,2013
0,02_NGOs and civil society,LOCAL/REGIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.229434413,0.229434413,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Senegal,Bilateral,01_Bilateral,South of Sahara,Banking & Financial Services,Building Productive Capacity,,2013
0,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.390201806,0.390201806,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Chad,Bilateral,01_Bilateral,South of Sahara,Banking & Financial Services,Building Productive Capacity,,2013
0,02_NGOs and civil society,INTERNATIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.913528943,0.913528943,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Burkina Faso,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0,02_NGOs and civil society,INTERNATIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.763356346,0.763356346,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Central African Republic,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0,02_NGOs and civil society,INTERNATIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.717923526,0.717923526,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Chad,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0,02_NGOs and civil society,INTERNATIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.940918747,0.940918747,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Democratic Republic of the Congo,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0,02_NGOs and civil society,INTERNATIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.009572491,0.009572491,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Ethiopia,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0,02_NGOs and civil society,INTERNATIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,1.614697292,1.614697292,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Guinea,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0,02_NGOs and civil society,INTERNATIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.660767392,0.660767392,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Liberia,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0,02_NGOs and civil society,INTERNATIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.079102496,0.079102496,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Rwanda,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0,02_NGOs and civil society,INTERNATIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,4.32271641,4.32271641,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Somalia,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
19.915029209,02_NGOs and civil society,INTERNATIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,19.915029209,Africa,19.915029209,0,0,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Sudan,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0,02_NGOs and civil society,INTERNATIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.182434944,0.182434944,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Togo,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0,02_NGOs and civil society,INTERNATIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,3.885183218,3.885183218,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Uganda,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0,02_NGOs and civil society,INTERNATIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.25232342,0.25232342,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Zambia,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0,02_NGOs and civil society,LOCAL/REGIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.970339883,0.970339883,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Burkina Faso,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0,02_NGOs and civil society,LOCAL/REGIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.060010621,0.060010621,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Burundi,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0,02_NGOs and civil society,LOCAL/REGIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.069264472,0.069264472,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Chad,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0,02_NGOs and civil society,LOCAL/REGIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.019583112,0.019583112,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Djibouti,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0,02_NGOs and civil society,LOCAL/REGIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.39295008,0.39295008,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Eritrea,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0,02_NGOs and civil society,LOCAL/REGIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.943720127,0.943720127,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Ethiopia,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0,02_NGOs and civil society,LOCAL/REGIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.255297398,0.255297398,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Guinea-Bissau,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0,02_NGOs and civil society,LOCAL/REGIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.070127456,0.070127456,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Lesotho,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0,02_NGOs and civil society,LOCAL/REGIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.558324482,0.558324482,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Mauritania,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0,02_NGOs and civil society,LOCAL/REGIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.117060542,0.117060542,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Rwanda,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0,02_NGOs and civil society,LOCAL/REGIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.089604355,0.089604355,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Senegal,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0,02_NGOs and civil society,LOCAL/REGIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.007315454,0.007315454,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Somalia,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0,02_NGOs and civil society,LOCAL/REGIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.34980085,0.34980085,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Uganda,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.659891131,0.659891131,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Guinea-Bissau,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.793016463,0.793016463,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Uganda,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.056040892,0.056040892,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Zambia,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0,02_NGOs and civil society,INTERNATIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.358722783,0.358722783,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Angola,Bilateral,01_Bilateral,South of Sahara,Forestry,Building Productive Capacity,,2013
0,02_NGOs and civil society,INTERNATIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.209346787,0.209346787,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Burkina Faso,Bilateral,01_Bilateral,South of Sahara,Forestry,Building Productive Capacity,,2013
0,02_NGOs and civil society,INTERNATIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,1.435873606,1.435873606,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Ethiopia,Bilateral,01_Bilateral,South of Sahara,Forestry,Building Productive Capacity,,2013
0,02_NGOs and civil society,INTERNATIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.266436537,0.266436537,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Mali,Bilateral,01_Bilateral,South of Sahara,Forestry,Building Productive Capacity,,2013
0,02_NGOs and civil society,INTERNATIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.271494955,0.271494955,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Mozambique,Bilateral,01_Bilateral,South of Sahara,Forestry,Building Productive Capacity,,2013
26.553372278,02_NGOs and civil society,LOCAL/REGIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,26.553372278,Africa,26.553372278,0.037944769,0.037944769,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Madagascar,Bilateral,01_Bilateral,South of Sahara,Forestry,Building Productive Capacity,,2013
0,02_NGOs and civil society,LOCAL/REGIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,1.35428837,1.35428837,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Mali,Bilateral,01_Bilateral,South of Sahara,Forestry,Building Productive Capacity,,2013
0,02_NGOs and civil society,INTERNATIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.099575146,0.099575146,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Tanzania,Bilateral,01_Bilateral,South of Sahara,Fishing,Building Productive Capacity,,2013
0,02_NGOs and civil society,INTERNATIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,1.106253319,1.106253319,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Malawi,Bilateral,01_Bilateral,South of Sahara,Industry,Building Productive Capacity,,2013
0,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.155390335,0.155390335,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Chad,Bilateral,01_Bilateral,South of Sahara,Industry,Building Productive Capacity,,2013
0,02_NGOs and civil society,INTERNATIONAL NGOs,Least developed countries,1,America,Blue,Building Productive Capacity,0,America,0,1.323366968,1.323366968,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Haiti,Bilateral,01_Bilateral,North & Central America,Agriculture,Building Productive Capacity,,2013
0,02_NGOs and civil society,LOCAL/REGIONAL NGOs,Least developed countries,1,America,Blue,Building Productive Capacity,0,America,0,0.258868826,0.258868826,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Haiti,Bilateral,01_Bilateral,North & Central America,Agriculture,Building Productive Capacity,,2013
0,02_NGOs and civil society,INTERNATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,0,Asia,0,0.796322358,0.796322358,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Cambodia,Bilateral,01_Bilateral,Far East Asia,Agriculture,Building Productive Capacity,,2013
0,02_NGOs and civil society,INTERNATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,0,Asia,0,0.597889007,0.597889007,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Timor-Leste,Bilateral,01_Bilateral,Far East Asia,Agriculture,Building Productive Capacity,,2013
0,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,0,Asia,0,0.003106745,0.003106745,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Cambodia,Bilateral,01_Bilateral,Far East Asia,Agriculture,Building Productive Capacity,,2013
0,02_NGOs and civil society,INTERNATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,0,Asia,0,0.520605417,0.520605417,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Lao People's Democratic Republic,Bilateral,01_Bilateral,Far East Asia,Forestry,Building Productive Capacity,,2013
0,02_NGOs and civil society,LOCAL/REGIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,0,Asia,0,0.262825279,0.262825279,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Cambodia,Bilateral,01_Bilateral,Far East Asia,Forestry,Building Productive Capacity,,2013
0,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,0,Asia,0,0.064498141,0.064498141,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Cambodia,Bilateral,01_Bilateral,Far East Asia,Forestry,Building Productive Capacity,,2013
0,02_NGOs and civil society,INTERNATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,0,Asia,0,0.191622411,0.191622411,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Cambodia,Bilateral,01_Bilateral,Far East Asia,Fishing,Building Productive Capacity,,2013
0,02_NGOs and civil society,INTERNATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,0,Asia,0,0.451911843,0.451911843,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Lao People's Democratic Republic,Bilateral,01_Bilateral,Far East Asia,Industry,Building Productive Capacity,,2013
0,02_NGOs and civil society,INTERNATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,0,Asia,0,1.327668614,1.327668614,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Yemen,Bilateral,01_Bilateral,Middle East,Banking & Financial Services,Building Productive Capacity,,2013
0,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,0,Asia,0,1.619822092,1.619822092,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Yemen,Bilateral,01_Bilateral,Middle East,Agriculture,Building Productive Capacity,,2013
0,02_NGOs and civil society,INTERNATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,0,Asia,0,2.724668083,2.724668083,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Afghanistan,Bilateral,01_Bilateral,South & Central Asia,Agriculture,Building Productive Capacity,,2013
0,02_NGOs and civil society,INTERNATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,0,Asia,0,0.349123739,0.349123739,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Myanmar,Bilateral,01_Bilateral,South & Central Asia,Agriculture,Building Productive Capacity,,2013
