amounts,Delivery channel1,Delivery channel2,Income Group labels,Number of Records,Continent label,amounts (copy),Category,Commitments,Continent,Cur Commit,Cur Disburse,Disbursements,Donor,Donor Name,Donor Type,Flow Type,Income Group,Recipient,Recipient Type2,Recipient Type,Region,Sub Category,Td Category,Td Type,Year Index
0,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.010355815,0.010355815,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Zambia,Bilateral,01_Bilateral,South of Sahara,Industry,Building Productive Capacity,,2013
0.564171,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Building Productive Capacity,0.564171,Africa,0.564171,0.564171,0.564171,UNDP,UNDP,03_Multilateral,Grants,LDCs,Benin,Bilateral,01_Bilateral,South of Sahara,Industry,Building Productive Capacity,,2013
0.641387,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Building Productive Capacity,0.641387,Africa,0.641387,0.641387,0.641387,UNDP,UNDP,03_Multilateral,Grants,LDCs,Ethiopia,Bilateral,01_Bilateral,South of Sahara,Industry,Building Productive Capacity,,2013
0.57247,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Building Productive Capacity,0.57247,Africa,0.57247,0.57247,0.57247,UNDP,UNDP,03_Multilateral,Grants,LDCs,Gambia,Bilateral,01_Bilateral,South of Sahara,Industry,Building Productive Capacity,,2013
0.295757,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Building Productive Capacity,0.295757,Africa,0.295757,0.295757,0.295757,UNDP,UNDP,03_Multilateral,Grants,LDCs,Malawi,Bilateral,01_Bilateral,South of Sahara,Industry,Building Productive Capacity,,2013
8.4,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Building Productive Capacity,8.4,Africa,8.4,13.11675589,13.11675589,IDA,World Bank,03_Multilateral,Grants,LDCs,Burkina Faso,Bilateral,01_Bilateral,South of Sahara,Industry,Building Productive Capacity,,2013
,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Building Productive Capacity,,Africa,,5.90348584,5.90348584,IDA,World Bank,03_Multilateral,Grants,LDCs,Democratic Republic of the Congo,Bilateral,01_Bilateral,South of Sahara,Industry,Building Productive Capacity,,2013
,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Building Productive Capacity,,Africa,,0.942452606,0.942452606,IDA,World Bank,03_Multilateral,Grants,LDCs,Gambia,Bilateral,01_Bilateral,South of Sahara,Industry,Building Productive Capacity,,2013
5,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Building Productive Capacity,5,Africa,5,0.245542313,0.245542313,IDA,World Bank,03_Multilateral,Grants,LDCs,Guinea,Bilateral,01_Bilateral,South of Sahara,Industry,Building Productive Capacity,,2013
1.8,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Building Productive Capacity,1.8,Africa,1.8,0.08669178,0.08669178,IDA,World Bank,03_Multilateral,Grants,LDCs,Niger,Bilateral,01_Bilateral,South of Sahara,Industry,Building Productive Capacity,,2013
,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Building Productive Capacity,,Africa,,0.46156601,0.46156601,IDA,World Bank,03_Multilateral,Grants,LDCs,Togo,Bilateral,01_Bilateral,South of Sahara,Industry,Building Productive Capacity,,2013
,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Building Productive Capacity,,Africa,,2.11385791,2.11385791,IDA,World Bank,03_Multilateral,Grants,LDCs,Zambia,Bilateral,01_Bilateral,South of Sahara,Industry,Building Productive Capacity,,2013
0,01_Public sector institution,UNREPORTED,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.064126394,0.064126394,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Malawi,Bilateral,01_Bilateral,South of Sahara,Industry,Building Productive Capacity,,2013
0,01_Public sector institution,Donor Government,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,2.974853956,2.974853956,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Niger,Bilateral,01_Bilateral,South of Sahara,Mineral Resources and Mining,Building Productive Capacity,,2013
0,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,4.217777483,4.217777483,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Niger,Bilateral,01_Bilateral,South of Sahara,Mineral Resources and Mining,Building Productive Capacity,,2013
0.004599,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Building Productive Capacity,0.004599,Africa,0.004599,0.004599,0.004599,UNDP,UNDP,03_Multilateral,Grants,LDCs,Tanzania,Bilateral,01_Bilateral,South of Sahara,Mineral Resources and Mining,Building Productive Capacity,,2013
,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Building Productive Capacity,,Africa,,2.374040039,2.374040039,IDA,World Bank,03_Multilateral,Grants,LDCs,Burkina Faso,Bilateral,01_Bilateral,South of Sahara,Mineral Resources and Mining,Building Productive Capacity,,2013
3.64,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Building Productive Capacity,3.64,Africa,3.64,3.657964844,3.657964844,IDA,World Bank,03_Multilateral,Grants,LDCs,Burundi,Bilateral,01_Bilateral,South of Sahara,Mineral Resources and Mining,Building Productive Capacity,,2013
,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Building Productive Capacity,,Africa,,1.929291992,1.929291992,IDA,World Bank,03_Multilateral,Grants,LDCs,Democratic Republic of the Congo,Bilateral,01_Bilateral,South of Sahara,Mineral Resources and Mining,Building Productive Capacity,,2013
,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Building Productive Capacity,,Africa,,1.929998047,1.929998047,IDA,World Bank,03_Multilateral,Grants,LDCs,Guinea,Bilateral,01_Bilateral,South of Sahara,Mineral Resources and Mining,Building Productive Capacity,,2013
0.77,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Building Productive Capacity,0.77,Africa,0.77,0.784915039,0.784915039,IDA,World Bank,03_Multilateral,Grants,LDCs,Sao Tome and Principe,Bilateral,01_Bilateral,South of Sahara,Mineral Resources and Mining,Building Productive Capacity,,2013
,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Building Productive Capacity,,Africa,,1.57513501,1.57513501,IDA,World Bank,03_Multilateral,Grants,LDCs,Sierra Leone,Bilateral,01_Bilateral,South of Sahara,Mineral Resources and Mining,Building Productive Capacity,,2013
,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Building Productive Capacity,,Africa,,-0.014347,-0.014347,IDA,World Bank,03_Multilateral,Grants,LDCs,Zambia,Bilateral,01_Bilateral,South of Sahara,Mineral Resources and Mining,Building Productive Capacity,,2013
0,01_Public sector institution,UNREPORTED,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.061895911,0.061895911,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Niger,Bilateral,01_Bilateral,South of Sahara,Mineral Resources and Mining,Building Productive Capacity,,2013
0.725068,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Building Productive Capacity,0.725068,Africa,0.725068,0.725068,0.725068,UNDP,UNDP,03_Multilateral,Grants,LDCs,Uganda,Bilateral,01_Bilateral,South of Sahara,Tourism,Building Productive Capacity,,2013
,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Building Productive Capacity,,Africa,,0.713979248,0.713979248,IDA,World Bank,03_Multilateral,Grants,LDCs,Gambia,Bilateral,01_Bilateral,South of Sahara,Tourism,Building Productive Capacity,,2013
0,02_NGOs and civil society,INTERNATIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.022450876,0.022450876,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Guinea,Bilateral,01_Bilateral,South of Sahara,Banking & Financial Services,Building Productive Capacity,,2013
0,02_NGOs and civil society,INTERNATIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.02736325,0.02736325,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Togo,Bilateral,01_Bilateral,South of Sahara,Banking & Financial Services,Building Productive Capacity,,2013
0,02_NGOs and civil society,LOCAL/REGIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.229434413,0.229434413,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Senegal,Bilateral,01_Bilateral,South of Sahara,Banking & Financial Services,Building Productive Capacity,,2013
0,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.390201806,0.390201806,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Chad,Bilateral,01_Bilateral,South of Sahara,Banking & Financial Services,Building Productive Capacity,,2013
0,02_NGOs and civil society,INTERNATIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.913528943,0.913528943,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Burkina Faso,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0,02_NGOs and civil society,INTERNATIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.763356346,0.763356346,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Central African Republic,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0,02_NGOs and civil society,INTERNATIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.717923526,0.717923526,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Chad,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0,02_NGOs and civil society,INTERNATIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.940918747,0.940918747,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Democratic Republic of the Congo,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0,02_NGOs and civil society,INTERNATIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.009572491,0.009572491,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Ethiopia,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0,02_NGOs and civil society,INTERNATIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,1.614697292,1.614697292,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Guinea,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0,02_NGOs and civil society,INTERNATIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.660767392,0.660767392,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Liberia,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0,02_NGOs and civil society,INTERNATIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.079102496,0.079102496,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Rwanda,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0,02_NGOs and civil society,INTERNATIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,4.32271641,4.32271641,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Somalia,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
19.915029209,02_NGOs and civil society,INTERNATIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,19.915029209,Africa,19.915029209,0,0,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Sudan,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0,02_NGOs and civil society,INTERNATIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.182434944,0.182434944,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Togo,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0,02_NGOs and civil society,INTERNATIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,3.885183218,3.885183218,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Uganda,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0,02_NGOs and civil society,INTERNATIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.25232342,0.25232342,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Zambia,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0,02_NGOs and civil society,LOCAL/REGIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.970339883,0.970339883,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Burkina Faso,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0,02_NGOs and civil society,LOCAL/REGIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.060010621,0.060010621,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Burundi,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0,02_NGOs and civil society,LOCAL/REGIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.069264472,0.069264472,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Chad,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0,02_NGOs and civil society,LOCAL/REGIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.019583112,0.019583112,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Djibouti,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0,02_NGOs and civil society,LOCAL/REGIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.39295008,0.39295008,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Eritrea,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0,02_NGOs and civil society,LOCAL/REGIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.943720127,0.943720127,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Ethiopia,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0,02_NGOs and civil society,LOCAL/REGIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.255297398,0.255297398,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Guinea-Bissau,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0,02_NGOs and civil society,LOCAL/REGIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.070127456,0.070127456,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Lesotho,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0,02_NGOs and civil society,LOCAL/REGIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.558324482,0.558324482,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Mauritania,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0,02_NGOs and civil society,LOCAL/REGIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.117060542,0.117060542,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Rwanda,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0,02_NGOs and civil society,LOCAL/REGIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.089604355,0.089604355,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Senegal,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0,02_NGOs and civil society,LOCAL/REGIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.007315454,0.007315454,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Somalia,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0,02_NGOs and civil society,LOCAL/REGIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.34980085,0.34980085,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Uganda,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.659891131,0.659891131,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Guinea-Bissau,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.793016463,0.793016463,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Uganda,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.056040892,0.056040892,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Zambia,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0,02_NGOs and civil society,INTERNATIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.358722783,0.358722783,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Angola,Bilateral,01_Bilateral,South of Sahara,Forestry,Building Productive Capacity,,2013
0,02_NGOs and civil society,INTERNATIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.209346787,0.209346787,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Burkina Faso,Bilateral,01_Bilateral,South of Sahara,Forestry,Building Productive Capacity,,2013
0,02_NGOs and civil society,INTERNATIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,1.435873606,1.435873606,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Ethiopia,Bilateral,01_Bilateral,South of Sahara,Forestry,Building Productive Capacity,,2013
0,02_NGOs and civil society,INTERNATIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.266436537,0.266436537,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Mali,Bilateral,01_Bilateral,South of Sahara,Forestry,Building Productive Capacity,,2013
0,02_NGOs and civil society,INTERNATIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.271494955,0.271494955,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Mozambique,Bilateral,01_Bilateral,South of Sahara,Forestry,Building Productive Capacity,,2013
26.553372278,02_NGOs and civil society,LOCAL/REGIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,26.553372278,Africa,26.553372278,0.037944769,0.037944769,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Madagascar,Bilateral,01_Bilateral,South of Sahara,Forestry,Building Productive Capacity,,2013
0,02_NGOs and civil society,LOCAL/REGIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,1.35428837,1.35428837,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Mali,Bilateral,01_Bilateral,South of Sahara,Forestry,Building Productive Capacity,,2013
0,02_NGOs and civil society,INTERNATIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.099575146,0.099575146,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Tanzania,Bilateral,01_Bilateral,South of Sahara,Fishing,Building Productive Capacity,,2013
0,02_NGOs and civil society,INTERNATIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,1.106253319,1.106253319,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Malawi,Bilateral,01_Bilateral,South of Sahara,Industry,Building Productive Capacity,,2013
0,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.155390335,0.155390335,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Chad,Bilateral,01_Bilateral,South of Sahara,Industry,Building Productive Capacity,,2013
0,03_Public-private partnerships and networks,NETWORKS,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.553597982,0.553597982,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Ethiopia,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0.00528,04_Multilateral organisations,"UNITED NATIONS AGENCIES, FUNDS AND COMMISSIONS",Least developed countries,1,Africa,Blue,Building Productive Capacity,0.00528,Africa,0.00528,0.00528,0.00528,UNDP,UNDP,03_Multilateral,Grants,LDCs,Angola,Bilateral,01_Bilateral,South of Sahara,Business And Other Services,Building Productive Capacity,,2013
0.357472,04_Multilateral organisations,"UNITED NATIONS AGENCIES, FUNDS AND COMMISSIONS",Least developed countries,1,Africa,Blue,Building Productive Capacity,0.357472,Africa,0.357472,0.357472,0.357472,UNDP,UNDP,03_Multilateral,Grants,LDCs,Liberia,Bilateral,01_Bilateral,South of Sahara,Business And Other Services,Building Productive Capacity,,2013
0.865655,04_Multilateral organisations,"UNITED NATIONS AGENCIES, FUNDS AND COMMISSIONS",Least developed countries,1,Africa,Blue,Building Productive Capacity,0.865655,Africa,0.865655,0.865655,0.865655,UNDP,UNDP,03_Multilateral,Grants,LDCs,Uganda,Bilateral,01_Bilateral,South of Sahara,Business And Other Services,Building Productive Capacity,,2013
,04_Multilateral organisations,"UNITED NATIONS AGENCIES, FUNDS AND COMMISSIONS",Least developed countries,1,Africa,Blue,Building Productive Capacity,,Africa,,0.00318126,0.00318126,UNPBF,Other multilateral donors,03_Multilateral,Grants,LDCs,Central African Republic,Bilateral,01_Bilateral,South of Sahara,Banking & Financial Services,Building Productive Capacity,,2013
0.232609,04_Multilateral organisations,"UNITED NATIONS AGENCIES, FUNDS AND COMMISSIONS",Least developed countries,1,Africa,Blue,Building Productive Capacity,0.232609,Africa,0.232609,0.232609,0.232609,UNDP,UNDP,03_Multilateral,Grants,LDCs,Central African Republic,Bilateral,01_Bilateral,South of Sahara,Banking & Financial Services,Building Productive Capacity,,2013
0.278057,04_Multilateral organisations,"UNITED NATIONS AGENCIES, FUNDS AND COMMISSIONS",Least developed countries,1,Africa,Blue,Building Productive Capacity,0.278057,Africa,0.278057,0.278057,0.278057,UNDP,UNDP,03_Multilateral,Grants,LDCs,Chad,Bilateral,01_Bilateral,South of Sahara,Banking & Financial Services,Building Productive Capacity,,2013
0.219135,04_Multilateral organisations,"UNITED NATIONS AGENCIES, FUNDS AND COMMISSIONS",Least developed countries,1,Africa,Blue,Building Productive Capacity,0.219135,Africa,0.219135,0.219135,0.219135,UNDP,UNDP,03_Multilateral,Grants,LDCs,Democratic Republic of the Congo,Bilateral,01_Bilateral,South of Sahara,Banking & Financial Services,Building Productive Capacity,,2013
0.000865,04_Multilateral organisations,"UNITED NATIONS AGENCIES, FUNDS AND COMMISSIONS",Least developed countries,1,Africa,Blue,Building Productive Capacity,0.000865,Africa,0.000865,0.000865,0.000865,UNDP,UNDP,03_Multilateral,Grants,LDCs,Madagascar,Bilateral,01_Bilateral,South of Sahara,Banking & Financial Services,Building Productive Capacity,,2013
0.00756,04_Multilateral organisations,"UNITED NATIONS AGENCIES, FUNDS AND COMMISSIONS",Least developed countries,1,Africa,Blue,Building Productive Capacity,0.00756,Africa,0.00756,0.00756,0.00756,UNDP,UNDP,03_Multilateral,Grants,LDCs,Senegal,Bilateral,01_Bilateral,South of Sahara,Banking & Financial Services,Building Productive Capacity,,2013
0.210488,04_Multilateral organisations,"UNITED NATIONS AGENCIES, FUNDS AND COMMISSIONS",Least developed countries,1,Africa,Blue,Building Productive Capacity,0.210488,Africa,0.210488,0.210488,0.210488,UNDP,UNDP,03_Multilateral,Grants,LDCs,Somalia,Bilateral,01_Bilateral,South of Sahara,Banking & Financial Services,Building Productive Capacity,,2013
0,04_Multilateral organisations,MULTILATERAL INSTITUTIONS,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.037758895,0.037758895,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Burundi,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0,04_Multilateral organisations,MULTILATERAL INSTITUTIONS,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,1.36149761,1.36149761,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Somalia,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0,04_Multilateral organisations,MULTILATERAL INSTITUTIONS,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.016595858,0.016595858,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Tanzania,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0,04_Multilateral organisations,OTHER UN (Core Contributions Reportable in Part),Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,2.529899097,2.529899097,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Burkina Faso,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
7.966011683,04_Multilateral organisations,OTHER UN (Core Contributions Reportable in Part),Least developed countries,1,Africa,Blue,Building Productive Capacity,7.966011683,Africa,7.966011683,0,0,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Djibouti,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
3.983005842,04_Multilateral organisations,OTHER UN (Core Contributions Reportable in Part),Least developed countries,1,Africa,Blue,Building Productive Capacity,3.983005842,Africa,3.983005842,5.967326075,5.967326075,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Madagascar,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0,04_Multilateral organisations,OTHER UN (Core Contributions Reportable in Part),Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,5.568242167,5.568242167,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Mozambique,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0,04_Multilateral organisations,OTHER UN (Core Contributions Reportable in Part),Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,4.109346787,4.109346787,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Somalia,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0,04_Multilateral organisations,OTHER UN (Core Contributions Reportable in Part),Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,2.996760489,2.996760489,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,South Sudan,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0,04_Multilateral organisations,OTHER UN (Core Contributions Reportable in Part),Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,1.175716941,1.175716941,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Uganda,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
